id_institution_subnet,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
503.0,0.8319023276589409,False,False,0.0,0.0,0
534.0,0.8755273214551591,False,False,0.0,0.0,0
71.0,0.9999255546180952,True,True,2.834137685292652,0.20973745595314905,5
199.0,0.0,False,False,0.0,0.0,0
215.0,0.11983224973944116,False,False,0.0,0.0,0
211.0,1.0,False,False,0.6132776221200615,0.0,0
242.0,1.0,True,True,0.6213007127251625,0.003052260658097176,1
436.0,0.9998262941088888,True,True,0.771358871650226,0.02119211871556901,1
361.0,0.8102387215246414,False,False,0.0,0.0,0
12.0,0.0,False,False,0.0,0.0,0
528.0,0.3448806392376793,False,False,0.0,0.0,0
266.0,0.8789518090227803,False,False,0.0,0.0,0
348.0,0.5021837312025411,False,False,0.0,0.0,0
192.0,0.7637351729614373,False,False,0.0,0.0,0
166.0,0.8027197379522557,False,False,0.0,0.0,0
67.0,0.9934736215196784,True,True,3.3954571014556953,0.05650404486575016,2
59.0,0.9990322100352375,True,True,0.838895327188574,0.0018363194203186261,1
418.0,0.9982629410888878,True,False,2.954293912013414,0.0365030522606581,1
325.0,0.9485582411037768,False,False,0.6223835199626079,0.0,0
424.0,0.9916373020993597,False,False,0.6205814388380041,0.0,0
5.0,0.9900987642066604,True,True,1.338491108002078,0.12687974589309642,2
472.0,0.0,False,False,0.0,0.0,0
255.0,0.0,False,False,0.0,0.0,0
340.0,0.9962281006501563,False,False,0.9636501983066147,0.0,0
541.0,0.9575661323142588,True,True,2.1694167192112626,0.08208844111370292,2
359.0,0.9186808278326468,True,False,0.6631557928360234,0.006079706188892749,1
8.0,0.9988833192714278,False,False,0.5405098025704059,0.0,0
264.0,1.0,True,True,0.6740678845363084,0.00089334458285771,1
460.0,0.9999751848726984,True,True,0.7266369157959501,0.002059655566033054,1
412.0,0.9998759243634919,True,True,1.664297155818538,0.05637996922924215,3
61.0,0.994366966102536,False,False,0.6711437106880737,0.0,0
387.0,0.9981140503250782,False,False,0.5449509743053897,0.0,0
270.0,0.7652985259814383,False,False,0.0,0.0,0
393.0,0.9999255546180952,True,True,1.9975117528222266,0.04399722070574222,2
131.0,0.9998511092361904,False,False,1.0120830388477249,0.0,0
304.0,1.0,False,False,0.7885716007033752,0.0,0
455.0,0.660355352622959,False,False,0.0,0.0,0
154.0,0.9912402600625341,True,True,0.8465333909335753,0.020398034641917712,2
506.0,0.9790064023028439,True,False,0.934058138885062,0.0002977815276192367,1
397.0,0.9976177477790461,False,False,0.8779858188128831,0.0,0
481.0,0.9999007394907936,True,False,3.299248014240866,0.14889076380961835,3
282.0,0.9820834780882426,True,True,1.2965670203671864,0.020894337187949773,1
479.0,0.9995533277085712,False,False,0.7834109401103502,0.0,0
128.0,0.722616507022681,False,False,0.0,0.0,0
514.0,0.9988336890168247,True,True,1.602299579982777,0.015832051218422752,2
366.0,0.1550697305077175,False,False,0.0,0.0,0
465.0,0.9974936721425381,True,True,0.9592218667382286,0.038984564990818406,3
133.0,0.6849967740334508,False,False,0.0,0.0,0
80.0,0.9982381259615862,True,True,2.5366452421755943,0.052335103479080845,4
297.0,0.7279021291379225,False,False,0.0,0.0,0
249.0,1.0,True,True,2.140080032097922,0.049258027693682066,2
15.0,0.9983125713434909,False,False,0.7456858833339471,0.0,0
88.0,0.6186411236289642,False,False,0.0,0.0,0
320.0,0.9999503697453967,False,False,0.578240637317009,0.0,0
308.0,0.9577646533326716,True,True,2.916931825813714,0.1753685046404288,7
317.0,0.7555461809519083,False,False,0.0,0.0,0
250.0,1.0,True,True,0.6546940344853116,0.001737058911112214,1
217.0,0.41304779393518287,False,False,0.0,0.0,0
396.0,0.985433520273959,True,True,1.0249330007754058,0.008139361754925804,1
295.0,0.8519033202640329,False,False,0.0,0.0,0
257.0,0.88034145615167,False,False,0.0,0.0,0
43.0,1.0,True,True,3.3807784426946057,0.17658444587820735,3
73.0,0.0,False,False,0.0,0.0,0
389.0,0.9961040250136484,True,True,0.9126441584523647,0.020149883368901684,1
47.0,0.0,False,False,0.0,0.0,0
105.0,0.5572981289394014,False,False,0.0,0.0,0
463.0,0.9991562856717455,True,True,0.7778659715054603,0.019380614422551987,3
385.0,0.9999503697453967,True,True,0.8873158905040519,0.024219564246364584,1
414.0,0.9910665541714229,False,False,0.5598161307516706,0.0,0
487.0,0.9703459228745843,True,True,0.8504098411634994,0.013102387215246415,2
285.0,0.9934488063923768,False,False,0.6204864440399968,0.0,0
319.0,1.0,True,True,0.762169596041496,0.011787185468261453,1
296.0,0.7162142041788674,False,False,0.0,0.0,0
363.0,0.9968236637053948,True,True,0.7234056184277143,0.00414412625936771,1
122.0,0.9672440319618839,True,False,2.0865684127567334,0.06077224676162589,1
23.0,0.0,False,False,0.0,0.0,0
494.0,0.9990073949079359,False,False,0.9958074011265297,0.0,0
518.0,0.8545089086307013,False,False,0.0,0.0,0
289.0,0.9995781428358728,True,False,2.1222983163502898,0.0348652538587523,2
268.0,0.9995533277085712,True,True,1.1452269415040872,0.015881681473025957,2
72.0,1.0,True,False,3.383599231440387,0.11985706486674276,4
404.0,0.8673135143183285,False,False,0.0,0.0,0
515.0,0.9579631743510845,True,True,1.862939554563998,0.06965606233559977,4
501.0,0.930542458682813,True,True,0.9807643342671764,0.012779790560325575,1
49.0,0.7874336195344682,False,False,0.0,0.0,0
441.0,0.9361010471983722,False,False,0.6912869433385264,0.0,0
106.0,1.0,False,False,0.3776033428870026,0.0,0
169.0,0.8587522953992754,False,False,0.0,0.0,0
70.0,1.0,True,True,2.7328657210235194,0.11186659387562659,3
248.0,0.9998014789815872,True,True,2.802486379550139,0.1616457392426423,3
41.0,0.9762022929177626,False,False,1.5830277890080275,0.0,0
380.0,0.8175591840786143,False,False,0.0,0.0,0
149.0,0.9986351679984118,True,True,0.7357352151933495,0.007593428954290536,1
273.0,1.0,True,True,0.6524127624624823,0.005707479279368703,1
45.0,0.9996525882177776,True,True,1.9385877938263127,0.011638294704451834,2
220.0,0.20675964067695668,False,False,0.0,0.0,0
37.0,0.07069829768226711,False,False,0.0,0.0,0
499.0,0.8845600277929426,False,False,0.0,0.0,0
135.0,0.9994292520720631,True,True,2.2947452010875966,0.2345773983820537,6
110.0,0.8905652885999306,False,False,0.0,0.0,0
241.0,1.0,True,True,0.663525050040929,0.001290386619683359,1
450.0,0.5442950022333615,False,False,0.0,0.0,0
427.0,1.0,False,False,0.623572811054554,0.0,0
114.0,0.9998262941088888,False,False,0.953188751989881,0.0,0
384.0,0.9982381259615862,False,False,0.7134534134991252,0.0,0
392.0,0.9135689116085165,False,False,0.4805000719121101,0.0,0
400.0,0.9999751848726984,True,False,1.5935091595034099,0.05139212864161993,2
451.0,0.9097473820040697,False,False,3.086519858893315,0.0,0
81.0,0.9334458285771006,False,False,0.9474321062696952,0.0,0
508.0,0.9716114943669661,True,True,1.150692056522826,0.011489403940642216,2
520.0,0.0,False,False,0.0,0.0,0
129.0,0.7126904561020398,False,False,0.0,0.0,0
343.0,0.7525931808030175,False,False,0.0,0.0,0
486.0,0.9955829073403146,True,True,1.3675791445939125,0.029455556107002828,3
512.0,0.9353565933793241,True,False,1.0078313880109409,0.0013648320015881682,1
409.0,0.9964018065412675,False,False,0.6150376645304833,0.0,0
126.0,1.0,True,False,0.5599246039283277,0.00536006749714626,1
230.0,0.842399126507519,False,False,0.0,0.0,0
223.0,0.0,False,False,0.0,0.0,0
328.0,0.9989825797806343,True,False,1.5101730820803902,0.02248250533525237,2
475.0,1.0,True,True,0.8389151582810938,0.006997865899052062,1
119.0,0.9957069829768227,True,True,1.8208866135344812,0.08873889523053254,4
443.0,0.8893741624894536,False,False,0.0,0.0,0
98.0,0.0,False,False,0.0,0.0,0
383.0,0.9925802769368207,True,True,1.225754014487214,0.08216288649560773,4
227.0,0.0,False,False,0.0,0.0,0
74.0,0.0,False,False,0.0,0.0,0
245.0,0.8403146558141843,False,False,0.0,0.0,0
103.0,0.9791801081939551,True,True,0.8774149090788055,0.030646682217479775,3
354.0,0.9991811007990471,False,False,0.8004512128823882,0.0,0
162.0,1.0,True,True,0.5526684347987522,0.011762370340959848,2
333.0,0.9994788823266664,False,False,0.5442425908415287,0.0,0
388.0,0.7416745247903122,False,False,0.0,0.0,0
344.0,0.9996774033450792,False,False,0.6634182738993094,0.0,0
158.0,1.0,True,False,0.5916983040376946,0.0037470842225420615,1
415.0,0.9999503697453967,False,False,0.8266867777475507,0.0,0
413.0,0.9999503697453967,False,False,0.43001578180041394,0.0,0
429.0,0.8093205618144821,False,False,0.0,0.0,0
206.0,1.0,False,False,0.7352934971865969,0.0,0
547.0,0.9668469899250584,False,False,0.8258276086017667,0.0,0
434.0,0.9953347560672986,False,False,1.1003931531722606,0.0,0
305.0,0.18400416894138666,False,False,0.0,0.0,0
492.0,0.0,False,False,0.0,0.0,0
125.0,0.7392426423147551,False,False,0.0,0.0,0
527.0,0.0,False,False,0.0,0.0,0
102.0,0.9899746885701524,True,True,0.7846670808364923,0.004665243932701375,1
151.0,0.9992307310536503,True,True,1.4709579078579558,0.0070474961536552685,1
121.0,0.9155789369199464,True,False,2.1003287261534584,0.03347560672986252,1
173.0,0.9986351679984118,False,False,0.6006010818841871,0.0,0
496.0,0.9969725544692044,False,False,0.8047663933288228,0.0,0
360.0,0.9966995880688868,True,False,0.9932975072267277,0.0348900689860539,1
330.0,0.9999007394907936,False,False,0.510819356660869,0.0,0
337.0,0.9998759243634919,True,True,1.0168859364841851,0.02816516948731947,2
253.0,0.9996029579631743,True,True,0.9560233760165473,0.011613479577150232,1
326.0,0.9974688570152365,True,True,0.9919984006144342,0.016899101692391682,1
310.0,0.9998511092361904,True,True,1.6966073012914324,0.044195741724155045,2
188.0,0.9374162489453571,True,True,0.9905483546051487,0.023847337336840538,1
323.0,0.9999255546180952,False,False,0.46598654097534425,0.0,0
497.0,0.9963025460320611,True,False,0.9887546797692597,0.013375353615564047,1
208.0,0.9998759243634919,True,False,1.632817859102511,0.03528711102287955,1
374.0,0.976177477790461,True,True,1.5759185382781795,0.043525733287011766,2
274.0,0.9998759243634919,False,False,0.9440896426113443,0.0,0
368.0,0.7143530696312472,False,False,0.0,0.0,0
31.0,0.24256786937316988,False,False,0.0,0.0,0
513.0,0.016601320164772445,False,False,0.0,0.0,0
200.0,1.0,False,False,0.5693713359835021,0.0,0
55.0,0.9127500124075637,True,True,2.3226711743427773,0.0421857164127252,1
307.0,0.9999503697453967,True,False,0.6579226265880896,0.0029530001488907638,1
64.0,0.9534964514367958,True,True,3.106593489933665,0.07459427266861879,4
291.0,0.9984614621073006,True,True,1.5159260537956447,0.008561218919053055,2
517.0,0.992183234899995,True,True,0.8858152567662916,0.024616606283190234,2
336.0,0.998436646979999,False,False,0.9189586392934224,0.0,0
3.0,0.44664747630155344,False,False,0.0,0.0,0
75.0,0.9777904610650653,True,True,3.4209659830932972,0.20152364881631843,6
287.0,0.9972207057422204,False,False,0.6312882855399427,0.0,0
50.0,0.9869224279120552,True,True,2.032272033943742,0.022780286862871608,1
175.0,0.9547123926745744,True,False,3.4006019688871203,0.030373715817162143,1
331.0,0.9914635962082485,False,False,0.8567243582737738,0.0,0
526.0,0.0,False,False,0.0,0.0,0
178.0,1.0,False,False,0.4494303761784746,0.0,0
201.0,0.9801230830314159,True,True,2.0022492661880666,0.11749962777309048,3
42.0,0.0,False,False,0.0,0.0,0
29.0,1.0,True,True,0.9530952848488914,0.023251774281602064,1
123.0,0.07983026452925704,False,False,0.0,0.0,0
437.0,1.0,False,False,0.7381047040403436,0.0,0
483.0,0.9997270335996824,False,False,0.5847350966168255,0.0,0
516.0,0.26269293761477,False,False,0.0,0.0,0
309.0,0.9997766638542855,True,True,2.8431149903040303,0.05407216239019306,2
44.0,0.9920095290088838,True,True,3.1819904533617005,0.06151670058067398,2
350.0,0.9994292520720631,True,True,1.3214282860179494,0.01662613529207405,1
179.0,1.0,False,False,0.6465183228747516,0.0,0
14.0,1.0,True,True,0.6859421935071608,0.00037222690952404584,1
251.0,0.9998511092361904,True,True,0.9251499024613347,0.019603950568266415,1
197.0,0.9497741823415554,False,False,0.7239604220173722,0.0,0
256.0,0.9910417390441213,False,False,0.544795023776664,0.0,0
229.0,0.0,False,False,0.0,0.0,0
439.0,0.9999751848726984,True,True,0.9236996051171038,0.018611345476202294,1
113.0,1.0,True,True,2.20589437346767,0.07360166757655467,2
216.0,0.0,False,False,0.0,0.0,0
89.0,0.0,False,False,0.0,0.0,0
346.0,0.9991811007990471,False,False,0.9076668281836772,0.0,0
298.0,0.9999255546180952,True,True,0.887671723073564,0.003548563204129237,2
38.0,1.0,True,True,3.311640780560279,0.17025658841629857,6
187.0,0.5252369844657303,False,False,0.0,0.0,0
213.0,0.820015881681473,False,False,0.0,0.0,0
353.0,0.952553476599335,True,True,1.2476719435434735,0.00600526080698794,2
477.0,0.163854285572485,False,False,0.0,0.0,0
532.0,0.0,False,False,0.0,0.0,0
401.0,0.9999007394907936,False,False,0.7017164024853358,0.0,0
177.0,0.9686088639634721,True,True,1.0,0.005161546478733436,1
262.0,0.9610402501364832,True,True,1.4077280412513846,0.06533823018512085,2
544.0,0.6636805796813737,False,False,0.0,0.0,0
167.0,0.9996525882177776,True,True,0.9523874124103369,0.04034939699240657,3
140.0,0.0063278574619087796,False,False,0.0,0.0,0
420.0,0.9981388654523797,True,False,1.3870585376533224,0.008412328155243436,2
524.0,0.0,False,False,0.0,0.0,0
473.0,0.9500719638691747,True,True,0.9145343361016893,0.006774529753337635,1
85.0,1.0,True,True,1.5135939152145557,0.035212665640974736,2
303.0,1.0,False,False,0.7046637178353827,0.0,0
405.0,0.9999503697453967,False,False,0.8471634858651584,0.0,0
221.0,0.0,False,False,0.0,0.0,0
313.0,0.9995533277085712,False,False,0.6771512963688454,0.0,0
231.0,0.8048042086455903,False,False,0.0,0.0,0
381.0,0.9995036974539679,True,True,0.9053688140309643,0.008710109682862673,1
68.0,0.9998014789815872,True,True,1.563977961874497,0.14157030125564543,2
543.0,0.7651744503449303,False,False,0.0,0.0,0
339.0,0.5595314903965457,False,False,0.0,0.0,0
27.0,0.9923569407911063,True,False,2.2473547513555228,0.05613181795622611,4
101.0,0.8514070177180009,False,False,0.0,0.0,0
87.0,0.9978410839247606,True,True,3.3259175599896023,0.40699290287359174,4
335.0,0.9998759243634919,False,False,0.49913976885017153,0.0,0
410.0,0.9998511092361904,False,False,0.47092410294214126,0.0,0
408.0,0.9996277730904759,True,True,2.144957224598866,0.04719837212764901,3
272.0,0.9992803613082535,True,True,0.6770531670842195,0.004565983423494962,1
34.0,0.7657451982728671,False,False,0.0,0.0,0
234.0,0.9999503697453967,True,False,0.6505639764090135,0.01201052161397588,1
214.0,0.9929276887190431,False,False,0.41199458192607014,0.0,0
457.0,0.49955332770857114,False,False,0.0,0.0,0
358.0,0.9996774033450792,False,False,0.7110315258159875,0.0,0
16.0,0.9999255546180952,True,True,0.9859874760577484,0.008908630701275497,1
193.0,0.9865502010025311,False,False,0.7336111626821742,0.0,0
176.0,0.6140999553327708,False,False,0.0,0.0,0
530.0,0.2532383741128592,False,False,0.0,0.0,0
261.0,1.0,False,False,0.5928292389061366,0.0,0
144.0,0.9302198620278922,True,False,1.2498373932089863,0.0027544791304779394,1
210.0,0.9020546925405727,False,False,1.0355019092754338,0.0,0
461.0,0.3335649411881483,False,False,0.0,0.0,0
523.0,0.0,False,False,0.0,0.0,0
56.0,0.0,False,False,0.0,0.0,0
525.0,0.7603106853938161,False,False,0.0,0.0,0
271.0,0.9973695965060301,True,False,0.6748885681542193,0.014318328453024965,1
466.0,0.06464340662067597,False,False,0.0,0.0,0
30.0,0.9999503697453967,True,False,1.213147886527797,0.018859496749218323,1
334.0,0.9991314705444438,True,True,0.9000544934290274,0.01965358082286962,1
398.0,1.0,True,True,0.7975514951461243,0.010943471140006948,1
502.0,0.9960047645044419,False,False,0.9857795204492926,0.0,0
445.0,0.9998511092361904,False,False,0.6185606308644349,0.0,0
69.0,0.08638145813688024,False,False,0.0,0.0,0
391.0,0.9982133108342846,True,True,0.9687696262736342,0.10653134150578192,2
258.0,0.9998511092361904,False,False,0.5798524762686268,0.0,0
91.0,0.9984118318526974,False,False,0.4332940942347339,0.0,0
312.0,0.1249937962181746,False,False,0.0,0.0,0
53.0,0.9595017122437838,False,False,0.5636966178884727,0.0,0
164.0,1.0,True,False,0.8395963106712068,0.0036230085860340464,1
322.0,1.0,True,True,0.6829117512209641,0.011514219067943818,2
243.0,0.9999503697453967,False,False,0.8256571759742015,0.0,0
379.0,0.0,False,False,0.0,0.0,0
485.0,0.9998759243634919,False,False,0.5244562992566421,0.0,0
327.0,0.9673432924710904,False,False,0.5790277175924792,0.0,0
446.0,0.9999255546180952,True,False,1.555084417238663,0.010149387066355651,1
171.0,0.9635465779939452,True,True,1.7699525571961094,0.049307657948285274,2
51.0,0.9978907141793637,True,True,3.4242312221460094,0.16127351233311826,3
153.0,1.0,True,False,0.7046694064422451,0.011439773686039009,1
222.0,0.925976475259318,True,False,1.0257853537863766,0.08466921435306964,2
491.0,0.7362400119112611,False,False,0.0,0.0,0
511.0,0.860092312273562,False,False,0.0,0.0,0
399.0,0.9988833192714278,True,False,0.6610272009262259,0.0016129832746041987,1
224.0,0.7940592585239963,False,False,0.0,0.0,0
449.0,0.9951362350488858,True,True,0.9727741944262204,0.08933445828577101,2
432.0,1.0,True,False,1.17226676761256,0.00754379869968733,1
294.0,0.5412427415752643,False,False,0.0,0.0,0
302.0,1.0,True,False,0.8233658138070712,0.008213807136830611,1
235.0,0.9994788823266664,False,False,0.8596665379324671,0.0,0
459.0,0.7959948384535213,False,False,0.0,0.0,0
370.0,0.9999751848726984,True,True,0.977848639207234,0.04285572484986848,2
314.0,0.9362251228348801,True,True,0.935211998875278,0.013003126706040003,1
448.0,0.9999751848726984,False,False,0.6927551862648618,0.0,0
46.0,0.272941585190332,False,False,0.0,0.0,0
522.0,0.0,False,False,0.0,0.0,0
79.0,0.9984862772346023,True,False,1.6132114878251738,0.01508759739937466,1
232.0,0.0,False,False,0.0,0.0,0
490.0,0.9999503697453967,False,False,0.7606027115483478,0.0,0
338.0,0.9675666286168048,False,False,0.6692583829247859,0.0,0
150.0,0.9991811007990471,False,False,0.7973152598525561,0.0,0
311.0,0.998684798253015,True,True,0.8016746889173653,0.014219067943818551,1
301.0,0.994366966102536,True,False,0.8553987112059124,0.0219117574073155,1
17.0,1.0,False,False,0.8561534444635203,0.0,0
540.0,0.9935232517742816,False,False,0.3301785372929761,0.0,0
182.0,0.9999007394907936,False,False,0.5831723059330637,0.0,0
165.0,0.9504193756513971,False,False,1.0425714772884922,0.0,0
531.0,0.782569854583354,False,False,0.0,0.0,0
438.0,0.9999751848726984,True,False,0.7065315322218879,0.00014889076380961836,1
299.0,0.9999503697453967,False,False,0.9488471037002382,0.0,0
467.0,0.9990570251625391,True,False,0.7812564291278455,0.0067993448806392374,1
58.0,1.0,True,True,0.9602003122354017,0.010893840885403742,1
24.0,1.0,False,False,0.5375931712201863,0.0,0
172.0,1.0,False,False,0.6034884217953594,0.0,0
194.0,0.9975929326517445,False,False,0.8835118039745192,0.0,0
482.0,0.9563998213310835,True,True,1.0743679791655276,0.009653084520323589,1
535.0,0.8281304283090972,False,False,0.0,0.0,0
196.0,0.9960295796317435,False,False,0.9561763017355547,0.0,0
538.0,0.7396893146061839,False,False,0.0,0.0,0
505.0,0.9999255546180952,True,True,0.8577410817847062,0.007370092808576108,1
519.0,0.9946399325028538,True,True,2.808136814781855,0.2004814134696511,5
440.0,0.9998511092361904,False,False,0.7377760690816392,0.0,0
406.0,0.9997270335996824,False,False,0.5951402120517644,0.0,0
142.0,0.9951362350488858,True,True,1.6997461095018576,0.011489403940642216,2
218.0,0.8469154796764108,False,False,0.0,0.0,0
147.0,0.9992307310536503,True,True,1.3025403739577,0.03221003523748077,2
478.0,0.7157179016328353,False,False,0.0,0.0,0
430.0,0.5568514566479726,False,False,0.0,0.0,0
207.0,0.9999751848726984,True,True,1.2598788770017577,0.0024070673482554966,1
107.0,1.0,False,False,2.0008550292597467,0.0,0
26.0,1.0,True,True,2.7351949973357845,0.18482306814233956,3
141.0,1.0,True,True,0.9147759066159696,0.010695319866990918,2
198.0,0.9645639982133108,True,False,0.7423976514694882,0.0014392773834929773,1
453.0,1.0,False,False,0.6132224456118771,0.0,0
355.0,0.9999255546180952,False,False,0.5726229052366327,0.0,0
189.0,0.9092014492034344,True,True,0.999987495711116,0.07811802074544642,1
442.0,0.16521911757407315,False,False,0.0,0.0,0
104.0,0.9997270335996824,True,True,2.47506806518717,0.12769864509404932,3
237.0,0.9996774033450792,False,False,0.8563121844558242,0.0,0
277.0,0.9973199662514268,False,False,0.573179910564446,0.0,0
10.0,1.0,False,False,0.7819012420185212,0.0,0
495.0,0.9994540671993647,True,True,0.8257161634265202,0.01372276539778649,2
292.0,0.0,False,False,0.0,0.0,0
148.0,0.9994788823266664,False,False,0.6129099156990713,0.0,0
190.0,0.9982629410888878,True,True,0.9957651457411325,0.013003126706040003,1
390.0,0.9947391930120602,True,True,3.404478332211554,0.03426969080351382,1
345.0,1.0,True,True,0.5153575550306712,0.00039704203682564893,1
32.0,0.9998759243634919,True,True,1.3147796302113355,0.06578490247654971,3
452.0,0.5538488262444786,False,False,0.0,0.0,0
423.0,0.9956325375949179,False,False,1.0112134771131722,0.0,0
394.0,0.9975184872698397,False,False,0.7962120034080041,0.0,0
170.0,0.9999751848726984,False,False,0.40318310912199495,0.0,0
136.0,1.0,True,True,0.632545113104222,0.003871159859050077,1
542.0,0.3648071864608665,False,False,0.0,0.0,0
316.0,1.0,True,True,0.6681623274389678,0.004491538041590153,1
161.0,0.9999503697453967,True,False,0.9061443051611124,0.0036726388406372523,1
76.0,0.03069631247208298,False,False,0.0,0.0,0
351.0,0.023003623008586035,False,False,0.0,0.0,0
462.0,0.2012506824160008,False,False,0.0,0.0,0
21.0,0.9480867536850464,False,False,0.4663780606445009,0.0,0
395.0,0.9952106804307906,True,True,0.9762271282654458,0.012804605687627178,1
100.0,0.9999503697453967,True,False,1.2468650074353191,0.031614472182242295,1
476.0,0.9975681175244429,True,False,1.1210240859074132,0.004243386768574123,1
