id_ip,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
76409.0,0.005583403642860688,False,False,0.0,0.0,0
383810.0,0.09846642513276094,False,False,0.0,0.0,0
1566851.0,0.0062037818254007645,False,False,0.0,0.0,0
1804229.0,0.01965358082286962,False,False,0.0,0.0,0
1738108.0,0.01890912700382153,False,False,0.0,0.0,0
593983.0,0.08325475209687826,False,False,0.0,0.0,0
847240.0,0.030547421708273362,False,False,0.0,0.0,0
491563.0,0.03533674127748276,False,False,0.0,0.0,0
773340.0,0.1664350588118517,False,False,0.0,0.0,0
1551785.0,0.003424487567621222,False,False,0.0,0.0,0
1726261.0,0.019182093404139164,False,False,0.0,0.0,0
242764.0,0.9400218373120254,True,True,3.4255095465586183,0.22197131371283935,6
10256.0,1.0,True,True,0.955030021745719,0.014219067943818551,2
706508.0,0.10414908928482804,False,False,0.0,0.0,0
168060.0,0.1314953595711946,False,False,0.0,0.0,0
565727.0,0.9739689314606184,True,True,2.995774982098637,0.2817261402550995,3
346507.0,0.04288053997717008,False,False,0.0,0.0,0
191769.0,0.005533773388257481,False,False,0.0,0.0,0
556273.0,0.07121941535560078,False,False,0.0,0.0,0
1800011.0,0.018536900094297485,False,False,0.0,0.0,0
446563.0,0.07174053302893443,False,False,0.0,0.0,0
1804703.0,0.018288748821281453,False,False,0.0,0.0,0
1040.0,0.0050622859695270235,False,False,0.0,0.0,0
254743.0,0.08380068489751352,False,False,0.0,0.0,0
666113.0,0.009206412228894734,False,False,0.0,0.0,0
747868.0,0.42548017271328603,False,False,0.0,0.0,0
566752.0,0.18735421112710307,False,False,0.0,0.0,0
805691.0,0.08610849173656261,False,False,0.0,0.0,0
1385.0,0.20393071616457392,False,False,0.0,0.0,0
695822.0,0.04337684252320215,False,False,0.0,0.0,0
1806142.0,0.019107648022234355,False,False,0.0,0.0,0
1517683.0,0.003474117822224428,False,False,0.0,0.0,0
1779253.0,0.019430244677155192,False,False,0.0,0.0,0
32994.0,0.06938309593528215,False,False,0.0,0.0,0
225587.0,0.022283984316839544,False,False,0.0,0.0,0
1710206.0,0.019182093404139164,False,False,0.0,0.0,0
218798.0,0.3352027395900541,False,False,0.0,0.0,0
1865632.0,0.28353764454811653,False,False,0.0,0.0,0
47839.0,0.20864559035187852,False,False,0.0,0.0,0
1781293.0,0.01858653034890069,False,False,0.0,0.0,0
10374.0,0.7077770608963224,False,False,0.0,0.0,0
1811353.0,0.019306169040647178,False,False,0.0,0.0,0
1777860.0,0.019430244677155192,False,False,0.0,0.0,0
625568.0,0.004243386768574123,False,False,0.0,0.0,0
556848.0,0.12102337584991811,False,False,0.0,0.0,0
1771665.0,0.01923172365874237,False,False,0.0,0.0,0
228029.0,0.07856469303687529,False,False,0.0,0.0,0
537784.0,0.038612338081294356,False,False,0.0,0.0,0
1788794.0,0.018536900094297485,False,False,0.0,0.0,0
120528.0,0.16018164673184773,False,False,0.0,0.0,0
1951628.0,0.47277780535014147,False,False,0.0,0.0,0
1843143.0,0.08568663457243536,False,False,0.0,0.0,0
1609878.0,0.0036478237133356494,False,False,0.0,0.0,0
29646.0,0.24691051665095043,False,False,0.0,0.0,0
338309.0,0.672043277582014,False,False,0.0,0.0,0
710570.0,0.4183086009231227,False,False,0.0,0.0,0
1706184.0,0.020224328750806493,False,False,0.0,0.0,0
728704.0,0.09367710556355154,False,False,0.0,0.0,0
1780853.0,0.018636160603503895,False,False,0.0,0.0,0
1810816.0,0.01923172365874237,False,False,0.0,0.0,0
666015.0,0.08318030671497345,False,False,0.0,0.0,0
454046.0,0.19670951411980744,False,False,0.0,0.0,0
1754541.0,0.29046106506526376,False,False,0.0,0.0,0
1639733.0,0.020224328750806493,False,False,0.0,0.0,0
39965.0,0.24145118864459775,False,False,0.0,0.0,0
151737.0,0.572212020447665,False,False,0.0,0.0,0
1630552.0,0.020745446424140154,False,False,0.0,0.0,0
633752.0,0.03280559829271924,False,False,0.0,0.0,0
488877.0,0.23906893642364385,False,False,0.0,0.0,0
268100.0,0.9619832249739441,False,False,1.2936925755380637,0.0,0
474746.0,0.005136731351431833,False,False,0.0,0.0,0
737244.0,0.18254007643059209,False,False,0.0,0.0,0
175742.0,0.5685145664797261,False,False,0.0,0.0,0
1845.0,0.44218075338726487,False,False,0.0,0.0,0
20150.0,0.07732393667179513,False,False,0.0,0.0,0
1772684.0,0.018859496749218323,False,False,0.0,0.0,0
407623.0,0.031713732691448705,False,False,0.0,0.0,0
388174.0,0.08697702119211871,False,False,0.0,0.0,0
228606.0,0.003995235495558093,False,False,0.0,0.0,0
1488443.0,0.018536900094297485,False,False,0.0,0.0,0
211784.0,0.014938706635565041,False,False,0.0,0.0,0
450900.0,0.46893146061839297,False,False,0.0,0.0,0
222414.0,0.03613082535113405,False,False,0.0,0.0,0
210046.0,0.06451933098416796,False,False,0.0,0.0,0
1806073.0,0.01957913544096481,False,False,0.0,0.0,0
760519.0,0.07518983572385726,False,False,0.0,0.0,0
3271.0,0.9989577646533326,True,True,0.6536256721109284,0.004690059060002978,1
11212.0,0.37024169933991763,False,False,0.0,0.0,0
