id_institution_subnet,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
386.0,0.9998511461744567,False,False,0.5778781382115333,0.0,0
277.0,0.9998511461744567,False,False,0.5720076711629183,0.0,0
336.0,0.9986603155701101,False,False,0.9173171201172197,0.0,0
291.0,0.9985114617445668,True,True,1.5158478165035236,0.008782375707055671,2
264.0,0.9998511461744567,True,True,0.6740627727894656,0.0010419767788032153,1
214.0,0.9998511461744567,False,False,0.4084739405588184,0.0,0
411.0,0.9998511461744567,True,True,1.0820772127817901,0.007740398928252456,1
43.0,0.9998511461744567,True,True,3.3807784426946057,0.1771360523965466,3
240.0,0.9983626079190235,False,False,0.6575834704928698,0.0,0
471.0,0.9979160464423936,True,False,2.553242210221178,0.030961595713009823,1
101.0,0.9986603155701101,True,True,0.9868880819090307,0.09988091693956534,1
391.0,0.9997022923489134,True,True,0.9687696537780598,0.1067281929145579,2
267.0,0.997171777314677,False,False,0.979327911382083,0.0,0
230.0,0.9998511461744567,False,False,0.40623445523402407,0.0,0
138.0,0.9998511461744567,True,True,2.03310390413356,0.02188151235486752,3
123.0,0.9998511461744567,False,False,0.5423874052095204,0.0,0
109.0,0.9983626079190235,True,False,1.9276729502150596,0.035129502828222685,2
311.0,0.9998511461744567,True,True,0.8016527715325847,0.014438821077701697,1
489.0,0.9998511461744567,False,False,0.5799206818735734,0.0,0
70.0,0.9998511461744567,True,True,2.732865721023519,0.1122357844596606,3
433.0,0.9998511461744567,True,False,1.1698109951702997,0.007293837451622507,1
129.0,0.9998511461744567,True,True,0.9795533009540455,0.035129502828222685,3
374.0,0.9997022923489134,True,True,1.5481914257048173,0.04361417088419172,2
60.0,0.9998511461744567,True,False,2.7510726235353786,0.034831795177136055,1
225.0,0.8182494790116106,False,False,0.0,0.0,0
348.0,0.6588270318547187,False,False,0.0,0.0,0
57.0,0.9873474248288181,False,False,0.6118268665094463,0.0,0
490.0,0.9998511461744567,False,False,0.7602630597903728,0.0,0
72.0,0.9998511461744567,True,False,3.3835957458069696,0.17252158380470378,3
204.0,0.9998511461744567,True,False,1.6308083193000653,0.0031259303364096457,1
340.0,0.9998511461744567,False,False,0.9636404749724011,0.0,0
59.0,0.9998511461744567,True,True,0.8384658467219235,0.0026793688597796963,1
502.0,0.9998511461744567,False,False,0.9845562032735405,0.0,0
270.0,0.9729086037511164,False,False,1.0,0.0,0
354.0,0.9998511461744567,False,False,0.7944686226334343,0.0,0
457.0,0.9672521583804704,True,True,0.9370218216981745,0.05433164632331051,2
380.0,0.9998511461744567,False,False,0.9805950387148407,0.0,0
497.0,0.9998511461744567,True,False,0.988703073483217,0.013545698124441799,1
480.0,0.9998511461744567,True,True,1.1272687080402615,0.025900565644537063,2
246.0,0.9998511461744567,False,False,0.5603442111404545,0.0,0
518.0,0.9998511461744567,True,True,1.4618745540603306,0.010866329264662102,1
451.0,0.9998511461744567,False,False,3.048998077200531,0.0,0
180.0,0.9998511461744567,True,True,1.0325705626405568,0.008038106579339089,1
487.0,0.9998511461744567,False,False,0.6638928217228318,0.0,0
403.0,0.9998511461744567,True,True,0.8492559298733787,0.013099136647811848,2
40.0,0.9998511461744567,False,False,0.9228585410635568,0.0,0
409.0,0.9998511461744567,False,False,0.6143428232556423,0.0,0
430.0,0.9985114617445668,False,False,0.5671207272934025,0.0,0
42.0,0.0931824947901161,False,False,0.0,0.0,0
154.0,0.991515331944031,True,True,0.8459074499761648,0.020690681750520988,2
249.0,0.9998511461744567,True,True,2.1400701414543044,0.04956832390592438,2
29.0,0.9998511461744567,True,True,0.9527373882770417,0.023370050610300685,1
95.0,0.9998511461744567,True,True,3.3123709606676117,0.5794879428401309,5
37.0,0.47275974992557307,False,False,0.0,0.0,0
437.0,0.9998511461744567,False,False,0.7381047040403438,0.0,0
280.0,0.9998511461744567,True,True,0.8267089350183876,0.10702590056564454,1
282.0,0.9998511461744567,True,True,1.2965989428214644,0.020988389401607622,1
253.0,0.9997022923489134,True,True,0.9559626889180418,0.011759452217922,1
485.0,0.9998511461744567,False,False,0.5244562992566422,0.0,0
416.0,0.9998511461744567,False,False,0.4593096897132456,0.0,0
468.0,0.9995534385233701,True,False,0.8969806321976598,0.004167907115212861,1
148.0,0.9995534385233701,False,False,0.6119778695966301,0.0,0
529.0,0.6612086930634117,False,False,0.0,0.0,0
521.0,0.9998511461744567,True,True,0.8844274125386369,0.007293837451622507,1
375.0,0.9998511461744567,True,True,0.9736977504493524,0.08648407264066686,3
189.0,0.9989580232211968,True,True,0.9998242307366757,0.07814825841024114,1
68.0,0.9998511461744567,True,True,1.5639690946675324,0.1418576957427806,2
326.0,0.9995534385233701,True,True,0.99199794908765,0.017118189937481394,1
499.0,0.9995534385233701,True,True,2.29343646890909,0.06891932122655552,3
137.0,0.9998511461744567,True,False,1.9058857881337599,0.08812146472164335,2
79.0,0.9998511461744567,True,False,1.6050102191457634,0.015331944030961596,1
459.0,0.9998511461744567,False,False,0.5583584270948835,0.0,0
460.0,0.9998511461744567,True,True,0.7265774771548617,0.0020839535576064306,1
142.0,0.9998511461744567,True,True,1.69917467798516,0.03751116403691575,3
198.0,0.9992557308722834,True,False,0.7417195762699228,0.0005954153021732659,1
182.0,0.9998511461744567,False,False,0.583172386853376,0.0,0
536.0,0.9813932718070855,False,False,1.6761739720432252,0.0,0
309.0,0.9998511461744567,True,True,2.8427431029197088,0.054480500148853826,2
44.0,0.993450431676094,True,True,3.1818525779831948,0.061774337600476334,2
407.0,0.9998511461744567,True,True,0.8713044587756497,0.005805299196189342,1
96.0,0.9944924084548973,True,True,0.779585712739144,0.08707948794284014,1
248.0,0.9998511461744567,True,True,2.801051251950624,0.1619529621911283,3
510.0,0.9982137540934802,True,True,1.931561042644733,0.014141113426615065,1
1.0,0.7371241440905031,False,False,0.0,0.0,0
164.0,0.9998511461744567,True,True,0.8392501404375149,0.003870199464126228,2
241.0,0.9998511461744567,True,True,0.663365916931126,0.0017862459065197975,1
527.0,0.9815421256326288,False,False,0.5584795410217144,0.0,0
269.0,0.997171777314677,True,True,2.1036973045628424,0.025454004167907114,2
89.0,0.9723131884489431,True,False,0.5997118408685103,0.001935099732063114,1
38.0,0.9998511461744567,True,True,3.311398996424791,0.17103304554927062,6
338.0,0.9998511461744567,False,False,0.6629999819546356,0.0,0
93.0,0.9998511461744567,True,True,1.474046458859705,0.05582018457874367,1
515.0,0.9991068770467401,True,True,1.8937540014504044,0.07383149746948496,6
273.0,0.9998511461744567,True,True,0.6517177655075133,0.005954153021732658,1
158.0,0.9998511461744567,True,False,0.5911501217188528,0.005805299196189342,1
117.0,0.9998511461744567,True,True,2.4408015013154962,0.05596903840428699,2
170.0,0.9998511461744567,False,False,0.40318310912199484,0.0,0
124.0,0.9998511461744567,True,False,0.710653266187934,0.020392974099434354,2
298.0,0.9998511461744567,True,True,0.8873029117498377,0.004019053289669544,2
102.0,0.9998511461744567,True,True,0.7560053695086668,0.004019053289669544,1
341.0,0.9998511461744567,True,True,0.9194510669234085,0.028431080678773445,2
97.0,0.9970229234891337,True,True,0.6573739845555949,0.052396546591247393,1
169.0,0.9997022923489134,True,True,3.3428746914899006,0.10568621613575468,2
274.0,0.9998511461744567,False,False,0.9440729422409015,0.0,0
207.0,0.9998511461744567,True,True,1.2598788770017577,0.00253051503423638,1
166.0,0.9994045846978268,False,False,0.4820288903786798,0.0,0
493.0,0.9995534385233701,True,False,1.1014842345925806,0.022625781482584102,1
352.0,0.19633819589163443,False,False,0.0,0.0,0
85.0,0.9998511461744567,True,True,1.5112812321398836,0.035427210479309315,2
126.0,0.9998511461744567,True,False,0.5595561949586719,0.0055075915451027095,1
377.0,0.9998511461744567,False,False,0.7887099067078099,0.0,0
303.0,0.9998511461744567,False,False,0.7046637178353826,0.0,0
31.0,0.9941947008038107,False,False,0.4513508831948312,0.0,0
47.0,0.9998511461744567,True,False,1.722864236423608,0.03751116403691575,1
51.0,0.9998511461744567,True,True,3.4242222575817745,0.24933015778505507,3
12.0,0.9998511461744567,False,False,2.012944142605917,0.0,0
239.0,0.9998511461744567,False,False,0.3971506888317784,0.0,0
472.0,0.3428103602262578,False,False,0.0,0.0,0
110.0,0.9997022923489134,True,True,2.9936742503957463,0.13902947305745758,4
514.0,0.9998511461744567,True,True,1.5968054931816011,0.016225066984221496,2
427.0,0.9998511461744567,False,False,0.6232747666175781,0.0,0
222.0,0.9998511461744567,True,False,1.0257386348159974,0.07755284310806788,2
14.0,0.9998511461744567,True,True,0.6858055038458828,0.00044656147662994937,1
122.0,0.9998511461744567,True,False,2.082290765965662,0.060881214647216436,1
236.0,0.9998511461744567,True,True,0.6219592042504248,0.010270913962488836,2
289.0,0.9998511461744567,True,False,2.122471198114725,0.035129502828222685,2
383.0,0.993450431676094,True,True,1.232832651451936,0.08276272700208395,4
464.0,0.9998511461744567,False,False,0.5731823732661198,0.0,0
400.0,0.9998511461744567,True,False,1.5814137332507248,0.051652277463530814,2
217.0,0.8771955939267639,False,False,0.0,0.0,0
483.0,0.9998511461744567,False,False,0.5747958003316813,0.0,0
255.0,0.9218517415897589,False,False,0.6410307796313068,0.0,0
115.0,0.9998511461744567,True,True,2.4435236842455206,0.3216731169991069,3
36.0,0.9998511461744567,True,False,2.6672974799037985,0.0668353676689491,2
24.0,0.9998511461744567,False,False,0.5374653035161265,0.0,0
294.0,0.997171777314677,True,True,1.803701703397239,0.011461744566835368,2
389.0,0.9997022923489134,True,True,0.9124072038103985,0.020392974099434354,1
496.0,0.9980649002679369,False,False,0.8026743887657516,0.0,0
21.0,0.9992557308722834,False,False,0.4186349329189601,0.0,0
131.0,0.9998511461744567,False,False,1.012083038847725,0.0,0
74.0,0.9824352485858887,False,False,0.45208589080671424,0.0,0
413.0,0.9998511461744567,False,False,0.42839441844719633,0.0,0
488.0,0.9998511461744567,True,True,1.5584443714705412,0.13456385829115808,5
330.0,0.9998511461744567,False,False,0.5106599068741626,0.0,0
431.0,0.9980649002679369,False,False,0.6602236452509983,0.0,0
475.0,0.9998511461744567,True,True,0.8388594541718777,0.00714498362607919,1
542.0,0.6664185769574278,False,False,0.0,0.0,0
519.0,0.9992557308722834,True,True,2.8077891521946428,0.20125037213456387,6
337.0,0.9998511461744567,True,True,1.0101795073578579,0.02857993450431676,2
195.0,0.9997022923489134,True,True,0.9704534544752487,0.009824352485858886,2
343.0,0.9998511461744567,False,False,0.4071008710964941,0.0,0
196.0,0.9998511461744567,False,False,0.9560890425021459,0.0,0
28.0,0.9998511461744567,True,True,1.7571528118327966,0.031854718666269724,2
83.0,0.9998511461744567,False,False,0.5145538932054904,0.0,0
19.0,0.9998511461744567,True,True,1.378215313779673,0.021137243227150937,2
319.0,0.9998511461744567,True,True,0.7616361892274048,0.011908306043465317,1
99.0,0.9489431378386425,True,True,0.8137460309649671,0.07993450431676094,1
120.0,0.9998511461744567,False,False,0.3743725580482737,0.0,0
188.0,0.982584102411432,True,True,0.9905132363137716,0.024263173563560583,1
541.0,0.9991068770467401,True,True,2.098256538689383,0.06475141411134266,2
157.0,0.9997022923489134,True,True,2.577311612028813,0.04346531705864841,2
345.0,0.9998511461744567,True,True,0.5142560685438708,0.0005954153021732659,1
250.0,0.9998511461744567,True,True,0.6546451299545437,0.001935099732063114,1
535.0,0.9994045846978268,False,False,0.5146939248642675,0.0,0
64.0,0.9997022923489134,True,True,3.086435934204215,0.10002977076510866,4
163.0,0.9998511461744567,True,False,0.8234824430281267,0.048972908603751114,2
463.0,0.9995534385233701,True,True,0.7747915075411946,0.01979755879726109,3
466.0,0.9883894016076213,True,True,2.0153287064859398,0.10970526942542423,3
452.0,0.9998511461744567,False,False,0.4706247393514595,0.0,0
308.0,0.9998511461744567,True,True,2.919189366360913,0.17609407561774337,7
108.0,0.9903245013396844,True,True,3.418465637373242,0.15599880916939565,5
524.0,0.9668055969038404,False,False,0.44919538542790993,0.0,0
520.0,0.8511461744566835,False,False,0.0,0.0,0
479.0,0.9997022923489134,False,False,0.7833974705816904,0.0,0
545.0,0.13426615064007144,False,False,0.0,0.0,0
360.0,0.9998511461744567,True,False,1.0065983720076466,0.035129502828222685,1
361.0,0.9775230723429592,True,True,1.7134528694237614,0.04123250967549866,3
130.0,0.9998511461744567,True,True,0.9798025775192678,0.03319440309615957,3
41.0,0.9998511461744567,False,False,1.51918152365543,0.0,0
339.0,0.9959809467103304,True,True,1.2136718740272414,0.04301875558201846,3
256.0,0.9998511461744567,False,False,0.5446868199581414,0.0,0
98.0,0.94120273891039,True,True,0.8260530885185267,0.04941947008038106,1
58.0,0.9998511461744567,True,True,0.9590364703111632,0.011312890741292051,1
371.0,0.9994045846978268,True,False,1.2750408132785744,0.002977076510866329,1
501.0,0.9998511461744567,True,True,0.9796886507185134,0.013099136647811848,1
229.0,0.9461149151533195,False,False,0.5729552989994715,0.0,0
543.0,0.8200357249181304,False,False,0.0,0.0,0
454.0,0.9994045846978268,False,False,0.5704722920684866,0.0,0
449.0,0.996278654361417,True,True,0.9724306906288906,0.08946114915153319,2
17.0,0.9998511461744567,False,False,0.8557212873481714,0.0,0
2.0,0.9985114617445668,False,False,0.917614664176048,0.0,0
150.0,0.9992557308722834,False,False,0.7970030199349785,0.0,0
167.0,0.9998511461744567,True,True,0.9504804417272223,0.0406370943733254,3
358.0,0.9998511461744567,False,False,0.7106397085710473,0.0,0
233.0,0.9998511461744567,False,False,0.5094266991542629,0.0,0
491.0,0.9994045846978268,False,False,1.0608270967614792,0.0,0
434.0,0.9997022923489134,False,False,1.0830538456199736,0.0,0
81.0,0.9776719261685025,False,False,0.9155064020287125,0.0,0
161.0,0.9998511461744567,True,False,0.9058289061512267,0.003870199464126228,1
65.0,0.9998511461744567,True,True,2.3675893394317886,0.051503423637987496,2
332.0,0.9998511461744567,False,False,0.9868472990795755,0.0,0
436.0,0.9998511461744567,True,True,0.7708562989146969,0.02143495087823757,1
156.0,0.9995534385233701,True,True,0.7783583535132145,0.006847275974992557,1
7.0,0.9998511461744567,True,True,0.6504896532444677,0.007293837451622507,1
293.0,0.9998511461744567,True,True,0.8546911459608532,0.04346531705864841,2
175.0,0.9995534385233701,True,False,3.4003161532347974,0.030515034236379874,1
429.0,0.9998511461744567,False,False,0.5315761419966955,0.0,0
155.0,0.9994045846978268,True,True,1.411092744746855,0.0034236379874962785,1
481.0,0.9998511461744567,True,False,3.2990896619909784,0.1493003870199464,3
442.0,0.9998511461744567,False,False,0.9678028396537065,0.0,0
323.0,0.9998511461744567,False,False,0.4643146221502759,0.0,0
315.0,0.9998511461744567,False,False,0.7690616709244158,0.0,0
10.0,0.9998511461744567,False,False,0.7818850372176642,0.0,0
228.0,0.9919618934206609,False,False,0.421672762427726,0.0,0
87.0,0.9980649002679369,True,True,3.3254892561763914,0.48228639476034535,3
424.0,0.9998511461744567,False,False,0.5771777598195759,0.0,0
220.0,0.4051801131289074,False,False,0.0,0.0,0
283.0,0.9997022923489134,True,False,0.9940917733939957,0.00759154510270914,1
219.0,0.9697826734147068,False,False,0.3700130044129144,0.0,0
179.0,0.9998511461744567,False,False,0.6460125338343647,0.0,0
211.0,0.9998511461744567,False,False,0.6127146907993819,0.0,0
165.0,0.9998511461744567,False,False,1.0407229832803235,0.0,0
516.0,0.9970229234891337,True,True,1.9307912361535475,0.08335814230425721,4
113.0,0.9998511461744567,True,True,2.202218785960572,0.07368264364394166,2
213.0,0.9998511461744567,False,False,0.866567729477717,0.0,0
172.0,0.9998511461744567,False,False,0.6023568643995828,0.0,0
76.0,0.6155105686216136,False,False,0.0,0.0,0
494.0,0.9998511461744567,False,False,0.9953230246992999,0.0,0
365.0,0.9998511461744567,True,True,2.925246850326184,0.019499851146174457,2
295.0,0.9998511461744567,False,False,0.9676749255638584,0.0,0
455.0,0.9998511461744567,False,False,0.9111063424587609,0.0,0
364.0,0.9998511461744567,True,False,0.40337999616165937,0.0013396844298898482,1
508.0,0.9998511461744567,True,True,0.9437659231590895,0.0017862459065197975,2
201.0,0.9998511461744567,True,True,2.0018211020078107,0.12086930634117297,3
224.0,0.9995534385233701,False,False,0.5042698121282664,0.0,0
302.0,0.9998511461744567,True,False,0.8233360619634557,0.008335814230425722,1
49.0,0.9998511461744567,True,True,2.5122969164141473,0.1336707353378982,5
399.0,0.9991068770467401,True,False,0.6610272009262258,0.0017862459065197975,1
470.0,0.9998511461744567,False,False,0.9698523690262455,0.0,0
473.0,0.9998511461744567,False,False,0.5761886645137749,0.0,0
48.0,0.9998511461744567,True,True,3.343288186927516,0.14215540339386723,4
401.0,0.9998511461744567,False,False,0.7013425569230398,0.0,0
111.0,0.7472462042274487,False,False,0.0,0.0,0
231.0,0.9998511461744567,False,False,0.40514870517145307,0.0,0
118.0,0.9998511461744567,True,True,2.1400767481281022,0.08603751116403692,2
139.0,0.9998511461744567,True,True,0.8454086825843855,0.034682941351592736,2
86.0,0.9998511461744567,True,True,2.098973176703182,0.09452217922000596,2
423.0,0.9998511461744567,False,False,1.0108253620651533,0.0,0
397.0,0.9998511461744567,False,False,0.8743985084916912,0.0,0
208.0,0.9998511461744567,True,False,1.6327624278377928,0.035427210479309315,1
476.0,0.9998511461744567,True,False,1.1208823021898033,0.004465614766299494,1
392.0,0.9998511461744567,False,False,0.44450266866448784,0.0,0
522.0,0.9894313783864245,False,False,0.4347246872403703,0.0,0
6.0,0.9998511461744567,False,False,0.5915806959372866,0.0,0
39.0,0.4456683536766895,False,False,0.0,0.0,0
35.0,0.9998511461744567,False,False,0.7611065622593697,0.0,0
151.0,0.9998511461744567,True,True,1.468505024616597,0.00714498362607919,1
276.0,0.9998511461744567,False,False,0.633474583261015,0.0,0
346.0,0.9998511461744567,False,False,0.9073950643548662,0.0,0
80.0,0.9998511461744567,True,True,2.5369030142158118,0.05284310806787734,4
405.0,0.9998511461744567,False,False,0.8446232989330428,0.0,0
532.0,0.9621911283119976,False,False,0.6379992374465626,0.0,0
523.0,0.9997022923489134,True,True,0.43357044010499735,0.0013396844298898482,1
318.0,0.9998511461744567,False,False,0.8956435255748051,0.0,0
333.0,0.9994045846978268,False,False,0.5436233303075312,0.0,0
531.0,0.9997022923489134,False,False,0.7080734244829919,0.0,0
447.0,0.9998511461744567,True,True,1.0627926642987686,0.07665972015480797,3
317.0,0.9998511461744567,True,False,2.428517636051557,0.0479309318249479,1
385.0,0.9998511461744567,True,True,0.8858811771298983,0.0244120273891039,1
419.0,0.9995534385233701,True,True,1.649834101706642,0.041976778803215244,2
396.0,0.9998511461744567,True,True,1.0164846319358045,0.008335814230425722,1
517.0,0.9995534385233701,True,True,0.8846740030792536,0.02485858886573385,2
3.0,0.9788627567728491,True,True,1.9560129377841107,0.11878535278356654,3
105.0,0.9998511461744567,True,False,0.8146795383271012,0.03334325692170289,1
301.0,0.9998511461744567,True,False,0.848288363935624,0.022625781482584102,1
11.0,0.9309318249479012,True,True,3.0133932271562704,0.014141113426615065,2
500.0,0.9726108961000298,True,False,0.9999474481863654,0.12131586781780292,1
244.0,0.9998511461744567,False,False,0.6817342082148881,0.0,0
313.0,0.9997022923489134,False,False,0.6765946540549774,0.0,0
209.0,0.9992557308722834,True,False,1.7382502882024335,0.04763322417386127,2
92.0,0.9998511461744567,True,True,2.4023068138544303,0.06579339089014588,6
266.0,0.9998511461744567,False,False,0.8762993636893264,0.0,0
271.0,0.9974694849657636,True,False,0.6748885681542192,0.014438821077701697,1
262.0,0.9998511461744567,True,True,1.4150734726847163,0.07993450431676094,2
16.0,0.9998511461744567,True,True,0.9859874760577483,0.009080083358142305,1
223.0,0.6704376302470973,False,False,0.0,0.0,0
257.0,0.9998511461744567,True,True,0.9633989262001461,0.00922893718368562,1
242.0,0.9998511461744567,True,True,0.620980464928042,0.003274784161952962,2
387.0,0.9998511461744567,False,False,0.5298018057064877,0.0,0
388.0,0.9998511461744567,True,True,0.896524064070723,0.01726704376302471,1
422.0,0.9998511461744567,True,False,0.9349768547913677,0.0034236379874962785,1
370.0,0.9998511461744567,True,True,0.9778242281008299,0.04301875558201846,2
23.0,0.9746948496576362,False,False,0.5638656462585034,0.0,0
272.0,0.9998511461744567,True,True,0.6769949318014362,0.00461446859184281,1
484.0,0.9998511461744567,False,False,0.5576901278692973,0.0,0
381.0,0.9995534385233701,True,True,0.9050969239719591,0.008782375707055671,1
275.0,0.9998511461744567,False,False,0.48809650494447754,0.0,0
252.0,0.9998511461744567,True,True,1.1246867772145295,0.041679071152128606,3
440.0,0.9998511461744567,False,False,0.7375967260715045,0.0,0
152.0,0.9998511461744567,False,False,0.5408491109468042,0.0,0
382.0,0.9998511461744567,True,True,0.9851945679610082,0.02396546591247395,1
153.0,0.9998511461744567,True,False,0.7025750930690011,0.011461744566835368,1
304.0,0.9998511461744567,False,False,0.7884676506927366,0.0,0
132.0,0.9998511461744567,True,True,0.9819118920107741,0.013694551949985114,1
509.0,0.9998511461744567,False,False,0.6931049771237817,0.0,0
104.0,0.9998511461744567,True,True,2.474404641503279,0.12801428996725217,3
334.0,0.9997022923489134,True,True,0.8986822444142821,0.019946412622804405,1
528.0,0.9927061625483775,True,True,2.390787399132544,0.04078594819886871,3
539.0,0.9998511461744567,True,False,1.2957104013664802,0.015331944030961596,1
194.0,0.9998511461744567,False,False,0.8835118208437616,0.0,0
426.0,0.9998511461744567,True,True,1.4137093127603613,0.05343852337005061,1
18.0,0.5254540041679071,False,False,0.0,0.0,0
321.0,0.9998511461744567,False,False,0.9440044283167092,0.0,0
4.0,0.9995534385233701,False,False,0.6818263896457756,0.0,0
176.0,0.9989580232211968,False,False,0.9999991212569906,0.0,0
414.0,0.9998511461744567,False,False,0.47345386955238683,0.0,0
135.0,0.9998511461744567,True,True,2.2946256635213005,0.23533789818398332,6
292.0,0.9580232211967847,False,False,0.6333422247399265,0.0,0
100.0,0.9998511461744567,True,False,1.2460461588958878,0.031705864840726405,1
143.0,0.9998511461744567,True,True,1.3209307569484812,0.024560881214647216,2
232.0,0.6835367668949092,False,False,0.0,0.0,0
259.0,0.9901756475141411,True,True,2.102294722118605,0.0958618636498958,5
316.0,0.9998511461744567,True,True,0.6681623274389678,0.00461446859184281,1
107.0,0.9998511461744567,False,False,2.000855029259746,0.0,0
467.0,0.9998511461744567,True,False,0.7806436977206259,0.006847275974992557,1
