id_institution,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
59.0,0.9998511461744567,False,False,0.6817337772549241,0.0,0
168.0,0.9998511461744567,False,False,0.4959159579786634,0.0,0
254.0,0.9998511461744567,True,True,1.596804633033951,0.016225066984221496,2
42.0,0.9998511461744567,False,False,0.8835118208437616,0.0,0
83.0,0.9998511461744567,False,False,0.4769680358824306,0.0,0
227.0,0.9998511461744567,False,False,0.7741984111262239,0.0,0
186.0,0.9998511461744567,True,True,1.4137093127603613,0.05343852337005061,1
182.0,0.9998511461744567,True,True,1.3870585376533222,0.04465614766299494,3
70.0,0.9998511461744567,True,True,0.8784282685163619,0.012801428996725216,1
80.0,0.9998511461744567,False,False,0.4242741469868509,0.0,0
219.0,0.9995534385233701,False,False,0.982999788964993,0.0,0
122.0,0.9998511461744567,False,False,0.6622957565887371,0.0,0
100.0,0.9998511461744567,False,False,0.7690616709244158,0.0,0
234.0,0.9998511461744567,False,False,0.5799206818735734,0.0,0
188.0,0.9998511461744567,True,False,1.1715466318034533,0.007740398928252456,1
222.0,0.9998511461744567,True,True,0.9549766678919409,0.014587674903245014,2
67.0,0.9998511461744567,False,False,0.5810303974001646,0.0,0
36.0,0.9998511461744567,False,False,0.5556098022583155,0.0,0
259.0,0.9992557308722834,True,True,2.8077891521946428,0.20125037213456387,6
281.0,0.9991068770467401,False,False,0.5941583261112154,0.0,0
5.0,0.9998511461744567,True,True,0.9798025775192678,0.03319440309615957,3
189.0,0.9998511461744567,True,False,1.1698109951702997,0.007293837451622507,1
69.0,0.9998511461744567,True,True,0.6740639469521694,0.0010419767788032153,1
120.0,0.9998511461744567,False,False,0.4071008710964941,0.0,0
64.0,0.9998511461744567,False,False,0.5446870377223049,0.0,0
29.0,0.9995534385233701,True,True,1.9732100735268852,0.044805001488538256,2
229.0,0.9998511461744567,False,False,0.5576901278692973,0.0,0
226.0,0.9998511461744567,True,False,3.2990896619909784,0.1493003870199464,3
63.0,0.9998511461744567,True,True,0.9552280096706183,0.011610598392378685,1
128.0,0.9998511461744567,True,True,1.2409640290431816,0.0055075915451027095,1
279.0,0.988240547782078,False,False,0.6760448506210242,0.0,0
191.0,0.9985114617445668,True,False,1.3766545380782393,0.010866329264662102,1
22.0,0.9998511461744567,False,False,0.5152062217262986,0.0,0
166.0,0.9998511461744567,True,False,1.5814137332507248,0.051652277463530814,2
0.0,0.9998511461744567,False,False,0.5374236607513699,0.0,0
21.0,0.9997022923489134,True,True,2.577311612028813,0.04346531705864841,2
271.0,0.9813932718070855,False,False,1.6761739720432252,0.0,0
89.0,0.9985114617445668,True,True,1.5158478165035236,0.008782375707055671,2
218.0,0.9998511461744567,False,False,0.5761871443111666,0.0,0
134.0,0.9955343852337005,False,False,0.638441255420684,0.0,0
217.0,0.9979160464423936,True,False,2.553242210221178,0.030961595713009823,1
214.0,0.9995534385233701,True,False,0.8969806321976598,0.004167907115212861,1
144.0,0.9998511461744567,True,True,0.7332689446286643,0.001935099732063114,1
45.0,0.9998511461744567,False,False,0.9560890425021459,0.0,0
264.0,0.6612086930634117,False,False,0.0,0.0,0
150.0,0.9995534385233701,True,True,0.9050969239719591,0.008782375707055671,1
284.0,0.9998511461744567,False,False,0.8298594703519909,0.0,0
282.0,0.13426615064007144,False,False,0.0,0.0,0
246.0,0.9976183387913069,True,False,3.0754479717791074,0.03691574873474248,1
98.0,0.9997022923489134,False,False,0.6765946540549774,0.0,0
138.0,0.9995534385233701,True,False,0.7975521811905683,0.0007442691277165823,1
195.0,0.9998511461744567,True,True,0.9166587622730746,0.019202143495087823,1
212.0,0.9998511461744567,False,False,0.5731823732661198,0.0,0
142.0,0.9994045846978268,True,False,1.2750408132785744,0.002977076510866329,1
157.0,0.9998511461744567,True,True,0.896524064070723,0.01726704376302471,1
173.0,0.9998511461744567,True,True,2.1418156653523086,0.04763322417386127,3
28.0,0.9998511461744567,False,False,0.5929497464458008,0.0,0
2.0,0.9998511461744567,False,False,0.51552001209914,0.0,0
164.0,0.9998511461744567,True,True,0.7975425469727675,0.011164036915748734,1
30.0,0.9995534385233701,True,False,3.4003161532347974,0.030515034236379874,1
112.0,0.9997022923489134,True,True,0.8986822444142821,0.019946412622804405,1
210.0,0.9998511461744567,True,True,0.7265671681754889,0.0020839535576064306,1
14.0,0.9992557308722834,False,False,0.7970030199349785,0.0,0
119.0,0.9998511461744567,False,False,0.38942332624479864,0.0,0
251.0,0.9998511461744567,True,True,0.9437659231590895,0.0017862459065197975,2
181.0,0.9995534385233701,True,True,1.6870058209243999,0.025751711818993748,3
176.0,0.9998511461744567,True,True,1.0820772127817901,0.007740398928252456,1
255.0,0.9991068770467401,True,True,1.8937540014504044,0.07383149746948496,6
170.0,0.9998511461744567,False,False,0.8446073682851117,0.0,0
10.0,0.9998511461744567,False,False,0.776462680824318,0.0,0
225.0,0.9998511461744567,True,True,1.1272687080402615,0.025900565644537063,2
51.0,0.9998511461744567,True,False,0.9617839913190595,0.06862161357546889,2
58.0,0.9998511461744567,False,False,0.8255876849352187,0.0,0
194.0,0.9998511461744567,True,False,0.7040714495848296,0.00029770765108663293,1
99.0,0.9998511461744567,True,True,0.9344723903186682,0.013396844298898482,1
38.0,0.9992557308722834,True,True,0.9514270760946912,0.1347127121167014,1
106.0,0.9998511461744567,False,False,0.47965561721797334,0.0,0
267.0,0.9621911283119976,False,False,0.6379992374465626,0.0,0
104.0,0.9998511461744567,False,False,0.5748454838027707,0.0,0
12.0,0.9995534385233701,False,False,0.6119778695966301,0.0,0
49.0,0.9998511461744567,False,False,0.6885633391834927,0.0,0
33.0,0.9998511461744567,False,False,0.6738916770703209,0.0,0
205.0,0.9998511461744567,False,False,0.6117687840709722,0.0,0
252.0,0.9998511461744567,False,False,0.6931049771237817,0.0,0
202.0,0.996278654361417,True,True,0.9724306906288906,0.08946114915153319,2
19.0,0.9994045846978268,True,True,1.411092744746855,0.0034236379874962785,1
192.0,0.9998511461744567,True,True,0.7708562989146969,0.02143495087823757,1
231.0,0.9992557308722834,True,False,1.3669700578437816,0.022476927657040787,1
175.0,0.9998511461744567,False,False,0.4377274941177817,0.0,0
92.0,0.9998511461744567,True,True,1.105132421343715,0.061774337600476334,2
216.0,0.9998511461744567,False,False,0.9698523690262455,0.0,0
183.0,0.9998511461744567,False,False,0.9660726747808421,0.0,0
4.0,0.9998511461744567,True,True,0.9218158364779141,0.020988389401607622,3
79.0,0.9998511461744567,False,False,0.5720076711629183,0.0,0
163.0,0.9998511461744567,False,False,0.8743985084916912,0.0,0
35.0,0.9998511461744567,False,False,0.583172386853376,0.0,0
200.0,0.9998511461744567,True,True,0.9764825341945529,0.06936588270318547,3
94.0,0.9998511461744567,True,False,0.7244748327607644,0.010568621613575468,1
130.0,0.9998511461744567,False,False,0.5722994613872848,0.0,0
213.0,0.9998511461744567,True,True,0.7560058495953798,0.010419767788032152,2
211.0,0.9998511461744567,True,True,0.7737189871458104,0.01964870497171777,3
108.0,0.9994045846978268,False,False,0.43475329524529227,0.0,0
97.0,0.9998511461744567,True,False,0.8930142070620661,0.00044656147662994937,1
74.0,0.9998511461744567,True,False,0.6332061882425816,0.013247990473355165,1
148.0,0.9979160464423936,True,True,1.2037536645069378,0.012950282822268532,2
57.0,0.9998511461744567,True,True,0.620980464928042,0.003274784161952962,2
91.0,0.9998511461744567,False,False,0.9676749255638584,0.0,0
257.0,0.9995534385233701,True,True,0.8846740030792536,0.02485858886573385,2
275.0,0.9998511461744567,False,False,0.3245810714753956,0.0,0
121.0,0.9998511461744567,False,False,0.4838352201377368,0.0,0
152.0,0.993450431676094,True,True,1.232832651451936,0.08276272700208395,4
244.0,0.9998511461744567,True,True,0.9796886507185134,0.013099136647811848,1
8.0,0.9977671926168502,True,True,0.967545072569597,0.009377791009228937,1
241.0,0.9998511461744567,True,True,1.1693591641588768,0.04718666269723132,2
153.0,0.9998511461744567,False,False,0.7121999779167988,0.0,0
256.0,0.9970229234891337,True,True,1.9307912361535475,0.08335814230425721,4
137.0,0.9998511461744567,True,True,0.7871115209264615,0.0037213456385829114,1
247.0,0.9840726406668652,False,False,0.9290130256339089,0.0,0
155.0,0.9998511461744567,False,False,0.5778781382115333,0.0,0
221.0,0.9998511461744567,True,False,1.1208823021898033,0.004465614766299494,1
245.0,0.9998511461744567,False,False,0.9845562032735405,0.0,0
31.0,0.9989580232211968,False,False,0.999999151527922,0.0,0
232.0,0.9998511461744567,False,False,0.6638928217228318,0.0,0
117.0,0.9998511461744567,False,False,0.9633469508252488,0.0,0
196.0,0.9998511461744567,False,False,0.7134140878554824,0.0,0
171.0,0.9998511461744567,False,False,0.5942190245651565,0.0,0
250.0,0.9995534385233701,True,False,1.7477217611770868,0.02991961893420661,2
228.0,0.9998511461744567,False,False,0.5747958003316813,0.0,0
41.0,0.9998511461744567,False,False,0.8678078724879434,0.0,0
199.0,0.9998511461744567,False,False,0.6183864642104052,0.0,0
198.0,0.9998511461744567,True,True,0.9111222113920293,0.03914855611789223,2
276.0,0.9991068770467401,True,True,2.098256538689383,0.06475141411134266,2
178.0,0.9998511461744567,False,False,0.42839441844719633,0.0,0
161.0,0.9998511461744567,True,True,0.976118891402078,0.013099136647811848,1
149.0,0.9998511461744567,False,False,0.9805950387148407,0.0,0
110.0,0.9998511461744567,False,False,0.9868472990795755,0.0,0
184.0,0.9998511461744567,False,False,0.5683806180118538,0.0,0
20.0,0.9995534385233701,True,True,0.7783583535132145,0.006847275974992557,1
146.0,0.9998511461744567,False,False,0.8511787056824719,0.0,0
105.0,0.9998511461744567,True,True,0.6820466340036908,0.011759452217922,2
240.0,0.9998511461744567,True,False,0.988703073483217,0.013545698124441799,1
206.0,0.9994045846978268,False,False,0.5704722920684866,0.0,0
43.0,0.9997022923489134,True,True,0.9704534544752487,0.009824352485858886,2
56.0,0.9998511461744567,True,True,0.6633534812137425,0.0017862459065197975,1
158.0,0.9997022923489134,True,True,0.9124072038103985,0.020392974099434354,1
95.0,0.9998511461744567,False,False,0.7046637178353826,0.0,0
85.0,0.9974694849657636,False,False,0.7667778419499962,0.0,0
253.0,0.9998511461744567,False,False,0.910201097068713,0.0,0
159.0,0.9998511461744567,True,True,1.3407079433662286,0.09526644834772253,2
32.0,0.9998511461744567,False,False,0.4488982974290314,0.0,0
11.0,0.9998511461744567,True,True,1.3025180688616194,0.03289669544507294,2
54.0,0.9998511461744567,False,False,0.8559825870306433,0.0,0
190.0,0.9997022923489134,False,False,1.0830538456199736,0.0,0
141.0,0.9998511461744567,True,True,0.9778242281008299,0.04301875558201846,2
261.0,0.9998511461744567,True,True,0.8844274125386369,0.007293837451622507,1
66.0,0.9998511461744567,False,False,0.5794972028790576,0.0,0
132.0,0.9992557308722834,True,True,0.8531032957067927,0.03453408752604942,1
249.0,0.9998511461744567,True,False,0.9337826800230773,0.00029770765108663293,1
262.0,0.9998511461744567,False,False,0.34441234135441384,0.0,0
37.0,0.9998511461744567,False,False,0.4480051434375717,0.0,0
84.0,0.9997022923489134,False,False,0.5937132915912207,0.0,0
7.0,0.9998511461744567,True,True,0.9819118920107741,0.013694551949985114,1
103.0,0.9998511461744567,True,True,0.7616361892274048,0.011908306043465317,1
118.0,0.9998511461744567,True,True,0.9194510669234085,0.028431080678773445,2
223.0,0.9998511461744567,False,False,0.9607177921958222,0.0,0
258.0,0.9998511461744567,True,True,1.4618745540603306,0.010866329264662102,1
75.0,0.9998511461744567,True,True,0.6517177655075133,0.005954153021732658,1
179.0,0.9998511461744567,False,False,0.4492272659112771,0.0,0
145.0,0.9998511461744567,True,True,0.9540178487879794,0.0379577255135457,3
260.0,0.8511461744566835,False,False,0.0,0.0,0
131.0,0.9998511461744567,False,False,0.5327324600966454,0.0,0
60.0,0.9998511461744567,False,False,0.5603442111404545,0.0,0
136.0,0.9998511461744567,False,False,0.5577741349038867,0.0,0
269.0,0.9997022923489134,True,True,0.8598609867751777,0.009973206311402203,1
65.0,0.9998511461744567,True,True,0.9633989262001461,0.00922893718368562,1
180.0,0.9998511461744567,False,False,0.4577643789157262,0.0,0
13.0,0.9997022923489134,True,True,0.7353262355902597,0.007740398928252456,1
233.0,0.9998511461744567,True,True,1.5584443714705412,0.13456385829115808,5
220.0,0.9998511461744567,True,True,0.8388594541718777,0.00714498362607919,1
52.0,0.9998511461744567,False,False,0.8096257967727096,0.0,0
76.0,0.9998511461744567,False,False,0.9440729422409015,0.0,0
172.0,0.9998511461744567,True,True,0.8713044587756497,0.005805299196189342,1
236.0,0.9995534385233701,True,False,1.101150224758764,0.022625781482584102,1
280.0,0.9810955641559989,True,True,1.6111045219406197,0.10151830902054183,3
73.0,0.9998511461744567,True,True,1.1435734847179948,0.016225066984221496,2
270.0,0.9994045846978268,False,False,0.5146939248642675,0.0,0
278.0,0.8200357249181304,False,False,0.0,0.0,0
50.0,0.9998511461744567,False,False,0.6121674733593597,0.0,0
156.0,0.9998511461744567,False,False,0.5298018057064877,0.0,0
268.0,0.9922596010717476,True,True,1.347792114677357,0.07785055075915451,3
